word_freq_make,word_freq_address,word_freq_all,word_freq_3d,word_freq_our,word_freq_over,char_freq_$,capital_run_length_average,capital_run_length_longest,capital_run_length_total,spam
0.4283,0.9092,1.8457,0.3912,0.7944,1.1175,0.7252,4.13,14,131,1
0.0742,4.0017,2.9839,2.1431,2.435,0.2069,1.0,17.74,49,18,1
3.6011,0.8998,1.0187,3.1714,2.2766,0.4735,1.0,12.66,19,50,1
3.4362,1.5324,0.1942,0.7549,1.3594,1.9251,1.0,15.35,5,62,0
1.0842,2.5049,0.1416,3.9447,0.1514,3.0466,1.0,16.57,13,61,0
0.7521,4.8125,1.6458,0.2533,1.3279,3.6182,1.0,24.19,9,152,0
3.131,0.0705,1.4581,0.151,0.8962,0.4559,0.4103,24.31,14,31,0
1.1867,2.6029,2.4437,0.0251,2.4276,0.7489,1.0,26.68,65,75,0
1.4972,0.3663,0.8308,1.1655,1.7665,2.2753,0.1487,15.09,8,20,0
3.2204,1.2928,0.1953,0.5035,2.0371,2.0455,1.0,7.42,11,51,0
1.2452,2.4597,0.5676,0.3891,2.2799,0.046,1.0,27.4,5,82,0
3.9666,2.7892,0.1292,1.0058,4.9329,1.8015,1.0,63.91,59,79,0
0.776,4.3786,0.8707,1.4749,3.2697,2.8679,1.0,36.77,2,64,0
1.1866,0.6321,0.7994,1.6182,0.529,0.1838,0.8666,7.03,5,41,0
0.0825,1.8456,1.0886,3.6051,0.0349,1.0565,0.0168,14.48,0,75,0
2.1877,2.1172,2.0607,1.0596,4.9261,2.17,1.0,2.76,25,93,1
1.1212,1.517,3.0164,0.751,3.0769,3.6061,0.4999,34.3,30,5,0
0.0798,0.1023,1.7859,1.6421,1.8274,1.7722,0.674,29.86,42,60,0
2.1752,2.7687,6.19,0.0694,1.4614,2.7185,1.0,53.76,0,38,0
3.151,5.4352,1.3313,5.3066,1.5568,5.5662,1.0,20.32,40,220,1
1.0874,3.1478,0.0449,0.1284,3.4324,2.4603,0.0921,39.89,50,7,0
1.3297,0.5823,2.3414,0.5356,1.3894,1.452,0.967,13.44,38,160,0
1.7706,2.6836,2.0529,1.4163,0.2261,0.0943,1.0,31.78,97,180,1
1.1356,1.5468,2.6172,0.3992,1.5035,2.5934,0.395,22.35,22,69,0
1.3767,0.2329,0.7563,0.4448,0.4829,1.285,1.0,13.76,8,86,0
1.439,1.7324,0.4128,0.0328,0.4689,2.5196,1.0,15.24,27,115,1
1.2027,3.0284,2.6216,0.6594,0.6532,0.7112,0.3647,2.15,10,33,1
3.4109,0.6012,1.0196,3.7208,0.9679,2.8858,1.0,5.3,22,215,0
0.4169,0.4853,0.6079,0.6467,0.4788,1.1668,1.0,32.05,47,91,1
0.4327,0.2062,3.465,1.2413,2.5476,1.2991,1.0,25.79,47,2,0
3.1331,2.574,1.9122,1.4122,2.0608,2.7741,0.4818,19.05,40,6,1
1.6605,1.4588,1.9434,2.4361,2.6908,2.4088,1.0,26.38,34,94,0
3.3544,1.9646,2.0504,2.0098,0.1263,0.5574,0.1217,13.05,30,148,1
0.5656,4.0682,5.3371,3.1812,2.7434,3.1807,1.0,22.59,90,59,0
2.3475,2.6108,0.7307,1.9069,3.5553,1.9197,1.0,27.35,5,94,0
0.3469,0.1385,0.3581,1.1477,0.5185,0.6734,1.0,13.73,27,151,0
5.2366,4.4423,2.5095,1.1306,1.4965,5.7995,1.0,17.84,35,60,1
1.063,1.4161,1.8127,2.9265,1.5157,0.2953,1.0,1.18,25,78,1
3.4225,3.0934,1.6097,3.3645,0.878,2.9224,0.7566,15.55,3,15,0
0.753,4.7199,3.3837,0.8209,0.2622,2.1177,1.0,24.17,71,84,1
0.0147,2.5159,0.2307,0.9297,1.5502,0.1547,1.0,29.5,0,130,0
0.4246,0.9516,3.2711,0.8753,1.485,2.0198,1.0,21.96,30,14,0
2.3221,0.8583,0.5947,2.0538,1.6709,0.897,1.0,10.08,21,32,1
1.3744,0.5645,1.9489,1.879,3.4335,4.7172,0.9739,21.14,0,103,0
2.6902,2.6812,0.6614,0.8549,2.6113,0.3259,0.5027,39.57,8,92,0
3.0469,1.3349,1.3665,1.9999,0.6818,2.6707,0.582,2.55,24,31,0
1.1384,0.9119,0.6228,0.426,0.3816,0.8715,1.0,10.58,11,115,1
1.4067,0.9851,1.7476,0.3714,0.6967,1.4225,0.3235,3.47,34,8,0
3.8334,0.883,1.5762,1.6309,0.2984,1.5701,1.0,9.55,7,20,1
2.1443,1.4423,2.1228,3.2935,2.6059,2.2777,1.0,20.62,51,49,1
0.1371,1.2925,0.8948,0.984,0.4132,2.0353,0.1628,4.09,35,91,0
0.8016,4.2592,1.6281,3.0993,2.5151,0.645,0.8299,15.73,6,155,0
0.4285,3.1541,0.1598,1.6901,0.7888,2.1867,1.0,8.33,34,138,0
2.7258,1.564,2.6142,5.7765,0.0105,0.7297,1.0,29.78,39,64,0
0.2194,0.2134,1.3811,0.3252,1.1192,1.1573,1.0,24.92,0,39,0
0.4282,2.7865,1.7649,1.4025,0.7831,1.1654,0.177,3.22,25,188,0
0.2221,3.2336,1.632,1.4486,0.9652,2.5459,0.9409,8.77,27,72,0
1.1511,2.7655,2.2676,0.2554,2.519,1.3989,1.0,18.52,53,33,0
2.4559,1.1231,1.7318,0.6288,3.315,1.8851,1.0,19.05,4,2,0
0.8634,1.4294,1.5451,0.179,0.3449,1.5889,1.0,10.84,4,76,0
0.346,1.1934,1.5284,1.6874,2.2428,3.5283,0.7814,41.22,0,76,0
0.7236,1.5568,2.2803,0.128,0.6548,1.0109,1.0,4.62,19,51,0
0.0185,2.4394,2.8703,0.0973,1.1348,1.3299,1.0,3.49,24,4,0
0.5331,1.1866,1.9798,0.6381,0.5121,1.0485,1.0,3.39,21,143,0
1.8128,3.3003,1.6047,1.4017,3.6026,0.2342,1.0,31.44,36,65,0
2.4985,1.6212,0.6699,0.2521,1.7053,3.4192,1.0,19.67,23,19,1
0.2347,0.2438,2.6339,1.1536,0.5358,0.5648,0.9651,20.02,23,231,0
0.8978,1.5948,0.3211,2.8797,0.4032,1.3272,0.4154,3.28,0,114,1
2.0036,1.0819,1.1282,1.7712,0.792,1.2133,0.3419,6.65,9,76,1
1.2425,2.7198,1.9195,0.0178,0.1289,0.6176,1.0,20.63,52,116,1
0.4075,0.2628,0.464,1.3408,1.8329,1.8131,0.7152,24.32,11,1,0
0.2038,3.4622,1.6446,1.2005,1.6608,0.6733,0.7578,26.95,14,154,0
3.0879,1.1999,1.7289,1.6331,2.3512,2.7821,1.0,14.91,31,84,1
0.6424,2.8988,2.9308,0.4873,0.6563,3.3711,1.0,11.95,26,34,0
0.2059,1.1058,1.1319,0.1415,0.8267,1.702,1.0,4.09,26,49,0
1.3569,6.2636,2.7466,0.834,4.8655,2.1853,1.0,43.35,12,103,0
0.8708,2.0217,1.1272,1.0164,1.1392,1.9442,1.0,14.5,37,219,0
0.3099,4.6175,1.4474,2.973,2.9942,1.7314,0.0545,13.08,1,72,0
1.9238,0.2163,0.9732,3.0423,0.0857,0.4468,0.5265,11.23,27,13,0
0.3676,2.0669,0.2265,1.1386,0.0642,0.5396,1.0,14.26,60,20,0
0.0974,1.7433,2.3552,1.8428,1.8449,0.3417,0.6333,32.49,85,25,1
2.8584,1.8169,2.6405,5.0606,1.5456,1.0921,0.3197,5.18,15,5,0
1.9098,1.0979,1.0056,5.2095,2.6019,2.6734,0.6303,8.7,24,166,1
0.9621,4.4683,2.6277,0.857,1.14,2.6441,1.0,0.62,2,5,1
1.1537,1.6801,0.6464,0.9297,2.0114,0.9271,1.0,12.34,31,11,0
1.5646,2.0073,0.1362,0.4824,2.7949,0.7725,1.0,26.79,33,7,0
0.378,0.0836,0.5754,4.1838,3.0547,2.2303,1.0,21.91,58,47,1
0.6244,2.9396,1.9948,1.8122,0.398,0.0102,1.0,4.9,1,53,0
0.2521,2.7448,0.5901,0.6227,0.7758,0.068,1.0,28.88,18,146,0
0.4698,4.7101,3.5426,0.5321,1.4492,2.261,1.0,4.88,21,141,0
2.4783,2.9839,2.2314,3.3718,2.1353,0.1009,1.0,28.36,48,104,0
1.4984,0.6308,2.3407,0.3908,0.3312,1.1747,1.0,15.64,35,6,0
0.5206,0.1287,2.0843,1.635,1.1356,0.5666,1.0,24.61,10,43,0
0.1983,0.1712,2.9046,0.8541,1.3719,1.0293,0.1983,25.02,56,64,0
1.6536,2.3552,0.1851,1.8891,0.8785,1.5194,0.882,19.87,17,92,0
1.5935,5.1748,3.0131,0.6861,4.1188,4.0156,1.0,63.3,10,52,0
1.1931,0.8799,1.5582,1.9047,1.4275,0.6956,1.0,7.18,41,90,0
0.6784,2.6587,0.9146,0.0899,0.137,3.092,1.0,1.84,3,24,1
2.0033,0.2472,1.1088,2.464,0.5271,0.1408,0.3108,12.04,26,8,0
1.1273,1.7806,0.5572,2.2706,0.8381,0.8703,0.5174,12.73,36,113,0
0.8549,0.116,2.5426,1.7643,3.2534,2.505,1.0,34.03,48,53,0
0.464,0.2819,0.3431,0.9642,1.9892,1.7368,1.0,5.27,40,74,1
1.6859,1.1204,0.9127,1.7535,1.5649,0.9758,1.0,4.56,47,33,0
1.3767,3.408,0.3632,0.6093,2.1094,2.4324,0.5465,21.67,7,45,0
1.7201,0.1057,0.6542,1.1701,0.3667,0.2424,1.0,2.82,39,36,0
2.8621,1.4975,1.488,1.0354,0.2077,0.5115,0.7204,9.71,3,136,0
0.5963,0.7936,2.451,1.7651,2.6455,1.2693,1.0,1.47,16,108,1
2.044,1.7556,1.103,1.7148,2.6599,3.6672,0.17,12.49,18,43,0
1.5284,0.8913,1.9211,0.337,0.9897,4.3067,0.4942,15.2,68,67,0
0.5296,0.0333,1.1788,1.6331,1.0312,0.5333,1.0,17.95,27,136,1
0.6094,2.2755,0.0841,2.2062,3.141,1.2311,1.0,41.63,26,90,0
0.4088,1.569,1.6008,1.4511,0.2813,0.6233,0.8488,11.07,0,19,0
0.9033,1.5619,1.8795,0.5217,0.6892,0.1808,1.0,27.52,46,156,0
0.3341,0.4654,1.614,1.167,1.1299,2.4309,1.0,2.31,34,7,0
0.4247,0.0769,2.4949,0.8244,1.3256,1.246,0.8659,26.37,32,107,0
2.7312,6.3149,1.0679,0.2552,6.9575,2.1254,0.8043,95.9,42,111,0
3.1594,0.769,0.764,1.6379,0.0468,3.3773,0.107,3.26,36,18,1
0.1743,1.0225,3.5889,1.7398,1.9948,1.0868,0.6307,2.26,60,177,0
1.2938,3.3032,1.3303,0.8859,2.229,1.1813,1.0,18.64,4,110,0
1.7862,8.203,4.2485,0.7162,5.21,0.478,1.0,27.92,89,120,1
2.0708,0.6261,1.2541,1.8173,1.4664,0.1732,0.9363,7.22,12,20,0
1.8081,3.0567,2.4504,1.1181,1.8108,0.0447,1.0,24.39,34,183,0
0.6028,2.5614,1.0541,1.61,0.1464,1.0218,1.0,2.03,18,52,0
0.1388,3.0155,0.4766,0.2066,0.8319,2.243,0.6134,29.04,9,173,1
3.0908,2.0109,0.4134,3.0516,2.6192,1.4068,1.0,15.81,26,49,1
0.1329,0.3519,1.8914,0.4014,1.177,2.1976,0.3809,24.52,35,71,0
1.4335,4.2451,1.6321,0.8618,3.0426,1.0778,1.0,25.09,1,93,0
0.9844,1.0713,2.4319,0.8693,0.253,0.4316,1.0,5.86,31,85,0
1.8771,0.9738,3.4245,5.1949,0.156,0.6805,0.7086,10.14,20,66,0
0.0679,1.6031,1.0517,0.0175,0.3832,1.058,1.0,31.98,75,66,1
1.4885,3.5584,2.2302,0.4273,1.9395,0.0408,1.0,4.18,62,8,1
2.3819,0.7002,0.6742,2.5079,0.169,0.2412,0.5542,18.26,17,13,0
0.0478,0.5901,1.0474,1.2931,0.0762,1.2631,0.6964,8.27,33,9,0
1.8069,0.6642,1.4982,1.2987,0.0747,0.256,0.9146,10.57,21,5,0
1.2981,0.3289,2.2972,0.9852,0.4057,0.4729,0.8138,31.75,4,112,1
2.9863,1.7075,2.4804,2.8176,1.0268,1.5021,1.0,8.94,17,55,0
1.6713,3.7995,0.6319,0.7162,4.6366,1.2162,0.6488,58.98,36,95,0
1.2946,3.0987,0.2485,0.1821,0.7948,2.1994,1.0,5.21,63,90,0
3.8227,1.1648,0.1669,0.3807,2.3268,1.6673,1.0,30.69,25,19,0
0.3169,0.8494,1.2494,0.1492,1.1795,3.5347,1.0,19.28,58,88,0
1.6075,0.7889,0.4947,2.6208,0.3178,0.0901,0.927,5.37,39,27,1
0.7515,0.9219,0.5975,2.6732,0.1035,2.019,1.0,31.35,20,137,1
1.0515,0.0361,2.5117,0.118,3.043,0.0225,1.0,39.0,33,42,0
1.1042,1.8231,2.5435,1.0757,1.1241,4.769,1.0,9.8,55,37,0
0.8106,1.7923,1.392,0.8256,0.0792,1.2081,1.0,1.12,19,14,1
0.9189,2.4553,5.0723,0.2432,1.4867,2.1156,0.1234,18.64,59,16,0
1.2057,1.1722,0.7933,0.436,0.5639,0.6072,1.0,2.75,82,80,0
1.7372,1.0379,1.758,0.121,4.0224,2.9668,1.0,28.63,3,23,0
1.0198,1.5566,2.1288,1.844,0.4762,0.2453,1.0,0.92,22,206,0
1.2616,4.2393,1.4233,1.9114,3.1803,3.0818,0.7016,47.28,53,53,0
1.735,1.2893,2.1308,0.7276,1.8786,1.592,0.7855,7.78,21,23,0
1.2857,0.7591,0.5061,0.3203,2.4818,2.4841,1.0,22.57,13,42,0
1.887,0.9916,3.1139,0.3933,3.1443,1.7775,0.3157,27.94,16,9,0
0.51,0.7517,2.4812,2.2367,0.7301,0.9049,1.0,2.43,54,101,0
1.3293,1.0143,2.075,0.639,1.745,0.563,1.0,28.92,21,20,0
0.9844,3.4153,0.7525,0.9661,0.1541,0.3753,1.0,31.28,8,133,0
2.8764,0.4436,0.2368,0.3031,1.7189,0.7403,1.0,27.76,54,36,0
3.2181,1.9267,0.9699,2.4645,3.3814,2.1357,0.0005,40.91,10,69,0
0.8331,2.2713,1.3794,0.0935,0.4519,1.1086,1.0,1.15,3,46,1
1.3973,0.3831,0.375,0.0116,0.699,0.6726,0.9732,0.03,6,45,0
0.4381,0.0075,2.6773,0.4266,1.0329,0.095,1.0,16.76,38,40,0
1.5948,0.5041,1.1828,3.7356,0.5695,0.4548,0.5464,20.81,17,37,0
1.4728,5.2828,0.1186,3.0579,2.2385,5.3217,1.0,7.82,67,166,0
1.8138,0.4219,2.0269,2.5318,1.7191,1.2286,1.0,1.39,22,57,0
0.6364,2.5838,0.3421,2.6282,0.5885,2.6168,1.0,32.39,14,117,1
2.2165,0.6929,0.5264,0.8523,0.3518,0.2431,0.6868,5.79,5,49,1
2.9187,1.2877,1.7603,0.6036,0.5771,0.565,1.0,28.08,3,48,0
1.679,0.6268,0.9159,1.4059,0.7035,0.1451,0.5955,19.29,41,37,0
3.0225,0.8943,0.2615,3.1709,1.1112,2.4765,1.0,7.36,6,34,0
1.5262,2.9683,0.373,0.365,2.0108,2.2611,0.4437,30.06,15,44,0
0.2913,2.593,6.8467,2.7639,0.6579,1.1583,1.0,19.85,56,39,1
1.2911,1.1963,0.7237,2.1902,1.3024,2.7509,0.475,13.41,15,106,1
0.1898,2.2276,0.7749,1.029,0.6827,2.7366,1.0,23.85,50,180,1
0.2946,2.1391,5.11,0.8566,1.6794,1.1199,1.0,5.66,51,89,0
0.5413,3.4125,2.4401,1.2599,0.3903,2.3844,1.0,14.84,42,43,1
1.9661,2.0777,1.7871,2.245,0.6225,1.5701,1.0,1.48,20,154,0
1.5954,1.7581,0.5055,2.0432,0.329,0.4135,0.4005,7.64,0,143,0
2.4284,3.6096,4.4624,1.5885,2.4582,3.3426,1.0,23.94,4,48,0
0.0034,0.4909,2.3469,0.3822,1.8305,2.4761,1.0,28.88,24,27,0
0.7702,3.1793,1.3696,1.6163,0.2294,0.7104,0.6252,27.28,93,11,1
2.1308,6.2742,0.3941,0.9072,5.1218,2.5367,0.0257,73.42,16,205,0
0.6165,2.0324,1.2299,0.2103,1.9603,0.4061,1.0,1.57,19,0,1
0.3774,0.986,0.2357,1.0684,0.4281,1.5991,1.0,2.17,22,33,0
0.1055,0.5866,3.7096,0.7902,1.977,1.3125,1.0,39.79,40,117,0
2.8107,1.3761,0.5446,0.4608,1.6868,1.3628,1.0,1.16,24,71,1
2.5557,2.4996,0.4874,0.1195,0.1685,1.3874,1.0,3.88,39,84,1
1.0458,0.4778,0.9632,0.3362,1.6405,1.5373,1.0,9.32,7,49,0
0.3709,0.637,2.9549,0.7592,2.0433,1.8236,1.0,33.88,36,88,0
2.0013,0.3301,1.2423,0.0475,0.7692,0.8982,0.5709,8.0,7,7,1
3.2425,2.0316,0.2445,5.7625,1.6654,2.1563,1.0,20.33,5,111,1
1.3864,2.5577,1.7218,0.8739,3.2579,4.784,0.3613,6.48,82,250,0
2.0887,1.1415,0.5102,0.6804,0.3935,0.1015,1.0,2.58,55,60,0
1.1453,1.4626,2.5236,0.0025,1.8641,2.0771,0.4432,15.2,25,22,0
2.5412,6.1753,0.3537,1.6487,6.5618,2.5672,0.0303,84.72,55,44,0
1.3788,0.8125,1.5314,0.7428,0.3789,1.6755,0.4262,17.87,11,42,0
6.1682,1.9862,0.4349,0.6421,0.9121,2.9093,1.0,11.5,16,149,1
1.4081,1.7367,1.4328,2.3599,1.8654,0.8851,1.0,14.72,18,30,1
0.15,0.1682,0.368,0.5163,0.3353,0.9366,1.0,24.84,29,85,1
0.6789,4.4216,2.8023,2.6145,0.999,2.4464,1.0,0.36,3,217,0
3.7862,3.1378,1.2338,1.5587,2.015,3.1721,1.0,17.33,7,114,0
0.7435,0.1356,0.8019,0.2502,2.0357,2.9454,0.2213,8.46,9,38,0
1.1721,2.7286,1.8899,0.5162,0.4975,1.21,1.0,7.57,19,97,1
1.5974,0.9878,1.0376,1.4721,0.1816,0.6203,0.6802,3.64,5,11,1
2.6149,2.5221,1.1275,0.2707,2.129,1.5469,0.1374,39.89,16,64,0
0.9858,1.5203,0.1542,0.5154,1.8938,1.1479,1.0,25.99,1,103,0
2.0436,0.3467,0.5179,2.7885,0.2919,1.0174,1.0,11.96,15,37,1
2.5864,0.0126,2.6541,1.1318,1.5255,0.4428,0.8735,33.93,37,13,0
1.6802,2.6886,0.6585,0.7661,1.4348,1.2678,0.5535,10.35,5,24,0
1.8748,3.0842,1.3476,0.0898,0.9573,0.3895,0.7326,9.25,44,52,1
0.1236,1.3486,0.8778,0.0039,1.4454,0.3752,1.0,0.18,8,12,1
1.2624,0.6494,1.9583,0.966,1.3468,2.0011,1.0,7.6,39,8,0
1.947,0.2446,2.8423,1.4524,0.6256,0.6913,1.0,2.53,51,5,0
0.8418,0.5523,1.1936,2.6472,3.3782,0.4328,0.7769,35.26,5,110,0
0.7274,1.5387,7.3542,1.7359,0.0416,1.0474,0.4501,25.63,81,150,0
2.5373,2.6222,0.8554,0.1917,2.3348,1.7522,1.0,13.88,55,31,1
1.5014,0.006,0.3491,1.3081,0.6397,1.3457,1.0,2.59,6,129,1
2.0974,2.5656,2.9837,0.5814,1.2916,0.4359,1.0,12.75,3,44,0
1.4964,0.5698,0.4625,2.3552,0.8511,1.4077,1.0,1.96,3,51,0
0.4727,1.1359,4.4586,2.5994,1.988,1.7033,0.9888,29.12,23,72,0
1.4675,1.4648,3.4779,3.1461,1.3959,1.0684,0.2246,0.82,29,10,0
0.2701,3.8989,3.8526,0.5564,2.8474,1.9632,1.0,17.55,53,77,0
0.2691,0.6725,2.5844,0.2562,1.6579,1.9117,1.0,25.25,22,35,0
1.0596,2.1527,0.0431,0.5806,2.0872,2.4178,0.3118,24.79,50,2,0
1.0347,0.2405,4.2573,0.8765,1.6261,1.231,1.0,51.81,52,144,0
0.9144,1.1779,0.0599,2.3539,1.5824,1.9932,0.3399,14.86,31,172,0
2.0976,0.4187,1.1013,2.0631,2.0144,0.3833,1.0,4.46,9,63,1
1.9326,1.5981,0.2242,0.4058,1.5476,1.5585,0.0097,20.48,28,97,1
0.4765,0.5908,2.2494,0.5943,0.3938,0.8739,0.4065,21.3,3,65,1
0.168,2.6298,6.5113,1.6088,0.5834,0.9223,0.2975,25.36,53,98,0
0.3076,2.6126,1.7574,5.5711,4.4156,2.7858,1.0,25.92,50,154,1
1.7255,0.6515,1.6481,0.7018,1.2883,1.0146,1.0,10.3,43,43,0
1.9623,1.855,0.9428,0.6141,2.1116,3.656,0.094,5.17,5,71,0
1.8345,2.664,1.0621,1.6154,2.9068,0.0663,1.0,23.1,28,48,0
1.5096,4.1519,0.6063,2.1822,3.6866,0.4213,0.4655,23.16,16,45,0
2.3576,2.1134,0.3034,1.4749,3.131,1.0434,0.4357,37.86,20,63,0
1.1049,2.1078,4.7214,1.5902,1.0501,1.0939,0.9482,20.51,32,96,0
0.7793,0.7053,1.4908,2.7982,0.6794,0.792,0.2352,35.83,36,39,0
0.2842,0.1801,4.6607,3.4937,0.9825,0.7294,1.0,4.11,69,91,0
1.4947,3.0835,4.4998,0.1467,2.4017,3.3851,0.3541,24.01,33,49,0
1.953,4.1093,0.151,0.7322,3.7494,1.3171,0.3801,55.99,32,123,0
1.8628,1.3483,2.0547,2.2192,2.5854,2.956,0.8149,18.78,8,1,0
0.487,1.091,1.7917,0.2913,0.1289,2.0745,1.0,3.39,44,47,0
0.7652,2.9399,0.9128,1.454,2.1468,4.3469,1.0,25.85,44,9,0
0.8118,0.8368,0.0691,1.2838,1.851,1.473,1.0,26.76,33,133,1
0.2922,2.5079,1.2877,2.9071,1.08,3.3765,1.0,18.76,51,144,1
2.1611,1.4017,0.5512,3.4465,1.0129,1.171,0.0491,14.67,50,136,0
1.6565,0.4901,1.751,1.5512,1.665,2.0106,1.0,20.41,5,56,0
0.2011,0.1566,1.2104,0.9941,1.1539,0.6868,1.0,13.68,7,114,1
1.1218,2.8477,1.9249,0.7737,0.3779,1.7364,1.0,22.12,41,40,1
0.5558,1.3967,1.4603,0.5873,0.4236,0.194,1.0,25.44,32,138,0
0.5051,2.6675,1.4791,0.997,1.2854,0.7428,1.0,9.42,44,77,0
2.7682,1.4258,0.6659,2.2263,0.3544,1.2405,0.7164,16.88,12,8,0
0.8967,2.9749,0.091,0.7765,1.8601,0.4358,1.0,43.33,4,141,0
0.4813,1.2973,0.2429,0.3502,0.8415,0.8149,0.6414,9.43,36,60,0
0.0076,4.5075,0.15,0.6152,3.1167,3.806,1.0,38.11,34,34,0
0.2725,2.9244,1.6842,1.3156,1.7655,1.0798,1.0,27.34,11,38,0
0.2569,1.2786,0.7356,0.5432,0.7042,1.4688,1.0,10.03,4,31,1
0.085,3.5666,2.3921,4.6484,4.0437,2.7616,0.1392,3.8,30,5,1
3.2082,3.187,0.617,2.4376,2.3257,0.9375,0.0305,27.94,38,126,0
1.4678,3.4395,3.6797,0.6613,0.1493,3.2001,1.0,16.78,12,81,0
2.6455,0.9635,0.2316,1.7597,1.404,0.7782,0.1178,1.85,21,91,1
1.1036,0.5153,0.5571,2.1515,2.8285,2.162,1.0,26.16,59,11,1
1.7474,1.0089,0.9523,1.9064,3.0206,3.9607,0.0035,29.64,15,48,1
0.8792,0.2124,0.3275,0.8448,2.4094,1.6656,1.0,25.24,4,103,1
1.7092,0.5114,0.45,1.1178,0.4528,0.2806,0.0506,10.24,21,87,0
0.4471,0.7672,2.4798,0.4666,2.3792,2.0038,1.0,38.13,27,16,0
0.4344,0.6643,0.1311,0.1814,1.178,0.5541,0.7779,23.94,15,69,1
1.8237,1.5992,1.2652,2.2318,0.6045,0.0989,1.0,7.47,23,125,0
1.5326,0.3073,0.0237,2.7506,0.0877,0.0981,1.0,12.03,8,42,0
0.9622,3.2597,2.1414,1.0976,0.0643,1.6357,1.0,18.88,55,123,1
0.1647,0.0665,2.7171,0.3534,0.8579,0.3918,1.0,8.02,57,48,0
1.4053,0.4078,0.8093,3.337,1.2513,1.7235,0.2611,6.41,2,201,0
0.9815,0.854,1.9775,0.2817,2.9003,2.5017,1.0,35.08,36,22,0
0.2987,2.3375,3.5318,1.1903,1.2181,2.3227,1.0,5.63,41,16,0
3.5823,0.3182,2.68,1.1519,1.12,1.7755,1.0,16.59,27,2,0
0.5037,5.8299,2.9202,0.9263,3.6492,3.013,1.0,39.5,30,128,0
0.4968,0.691,3.4111,0.2197,2.1597,0.8745,1.0,17.94,53,5,0
2.5372,1.6347,3.3245,2.7681,1.1718,0.6899,1.0,2.38,34,37,0
1.6183,1.7014,2.8485,1.0111,3.5574,4.0583,0.1883,45.74,5,26,0
0.0141,2.1294,1.0067,0.6116,0.445,1.8614,1.0,2.54,10,77,1
2.0935,3.1867,1.7639,3.1505,3.1078,0.6405,1.0,29.55,20,38,0
1.7302,2.8118,2.3892,3.0845,2.0881,0.4443,1.0,14.36,15,2,1
2.7247,3.5452,4.8445,0.8402,3.2946,3.4174,0.6665,21.38,18,89,0
4.1852,1.0549,1.2922,3.409,1.311,0.5871,0.7923,20.41,60,170,1
1.1318,1.7413,0.5547,2.3508,0.3127,1.1354,1.0,12.5,5,94,0
0.4078,1.5855,0.1262,2.7327,0.8959,1.8421,1.0,8.54,6,90,0
0.5436,3.3796,0.6367,0.2875,1.6849,3.9178,1.0,33.15,23,31,0
1.4415,2.9862,0.8504,0.5309,0.3868,3.6011,0.1,13.84,4,134,1
1.8815,2.9097,3.8382,2.7666,0.4623,0.2349,1.0,21.1,12,15,0
0.948,3.3757,0.1016,0.0875,4.0142,2.2379,0.348,45.57,50,15,0
1.6578,2.1636,1.6008,0.2147,1.0381,0.6331,1.0,12.06,12,66,0
2.4637,3.2344,2.0961,0.0041,0.452,1.7572,1.0,44.28,49,273,0
0.8574,0.1978,3.166,2.2041,1.6937,1.0412,1.0,29.35,6,153,0
0.2428,4.7507,1.417,1.6353,1.3499,3.0932,0.1733,13.21,15,169,0
0.098,2.9469,6.7689,0.6572,3.2216,2.7519,1.0,38.87,72,16,0
1.5065,1.1986,2.0507,1.237,2.4719,1.1256,1.0,19.63,18,95,1
0.0708,0.7131,2.571,0.269,1.9127,2.626,0.3983,40.05,13,97,0
0.0729,0.2148,1.9687,0.4604,1.5262,1.4925,1.0,36.42,1,183,0
2.9696,0.7001,1.0113,1.0543,1.2062,1.645,1.0,6.92,3,84,0
0.3761,0.7033,1.153,0.575,0.3265,0.8363,0.1905,11.52,16,46,1
1.5042,0.2945,1.974,1.7333,5.3262,3.7074,1.0,54.65,0,15,0
1.4105,0.6951,0.5689,1.3992,0.4881,1.0439,1.0,3.29,10,7,0
1.0916,3.1877,1.3087,0.7216,1.4327,2.0134,0.4385,22.1,14,67,0
0.6011,0.4669,0.7074,0.7429,0.3398,1.9202,1.0,11.77,16,68,0
0.8036,2.4406,0.9373,1.5063,1.7373,0.9333,1.0,50.72,29,159,0
0.8382,2.3629,2.7488,1.3021,0.8014,0.3276,0.2766,25.71,78,28,1
3.0868,1.8559,0.8744,4.9283,1.5271,0.7164,1.0,0.7,37,26,1
2.1594,0.1751,0.0191,0.6358,0.5641,0.0224,0.3594,5.87,28,28,0
2.0774,1.1504,3.5941,0.8201,1.0579,0.4384,0.5228,60.0,38,257,0
0.662,0.7109,1.2404,1.881,0.2198,0.7473,1.0,2.72,41,56,0
0.3653,0.2256,4.7617,1.2533,2.2077,1.7007,1.0,50.82,28,112,0
1.1597,2.9369,0.1489,3.7131,2.3649,0.9235,1.0,12.1,0,52,0
1.4833,0.447,0.9237,1.3586,1.1414,0.438,0.3308,8.01,39,44,1
1.3984,1.4689,0.7909,2.4767,0.3283,1.5551,0.5752,10.82,8,117,0
4.4466,3.6596,3.2239,0.1058,1.5878,1.9682,1.0,25.95,73,165,1
2.247,1.11,2.2789,1.697,0.7881,0.943,1.0,8.16,17,13,0
0.4974,2.2653,2.3284,0.7289,0.314,1.534,1.0,3.26,3,185,0
